Nome,idSessao,Repeticao,Chave,Tp,Ts
neusa,10,27,d,155176020,155176062
neusa,10,27,a,155176277,155176329
neusa,10,27,.,155176996,155177069
neusa,10,27,n,155177360,155177424
neusa,10,27,o,155177714,155177745
neusa,10,27,v,155178358,155178421
neusa,10,27,a,155178723,155178743
neusa,10,28,v,155180032,155180116
neusa,10,28,i,155180375,155180416
neusa,10,28,d,155180782,155180835
neusa,10,28,a,155181115,155181156
neusa,10,28,.,155181769,155181843
neusa,10,28,n,155182091,155182154
neusa,10,28,o,155182423,155182475
neusa,10,28,v,155182820,155182883
neusa,10,28,a,155183174,155183216
neusa,10,29,v,155184547,155184621
neusa,10,29,i,155185438,155185479
neusa,10,29,d,155186135,155186187
neusa,10,29,a,155186456,155186519
neusa,10,29,.,155187197,155187260
neusa,10,29,n,155187540,155187614
neusa,10,29,o,155187883,155187925
neusa,10,29,v,155188581,155188633
neusa,10,29,a,155188945,155188966
neusa,10,30,v,155190361,155190446
neusa,10,30,i,155190736,155190800
neusa,10,30,d,155191176,155191250
neusa,10,30,a,155191466,155191508
neusa,10,30,.,155192185,155192248
neusa,10,30,n,155193011,155193052
neusa,10,30,o,155193376,155193406
neusa,10,30,v,155193933,155193996
neusa,10,30,a,155194309,155194340
neusa,10,31,v,155195650,155195724
neusa,10,31,i,155195961,155196024
neusa,10,31,d,155196412,155196475
neusa,10,31,a,155196744,155196786
neusa,10,31,.,155197388,155197452
neusa,10,31,n,155197709,155197783
neusa,10,31,o,155198053,155198095
neusa,10,31,v,155198653,155198727
neusa,10,31,a,155199018,155199060
neusa,10,32,v,155200251,155200325
neusa,10,32,i,155200573,155200625
neusa,10,32,d,155201184,155201247
neusa,10,32,a,155201463,155201515
neusa,10,32,.,155202117,155202191
neusa,10,32,n,155202418,155202491
neusa,10,32,o,155202750,155202792
neusa,10,32,v,155203083,155203146
neusa,10,32,a,155203448,155203479
neusa,10,33,v,155204714,155204777
neusa,10,33,i,155205036,155205088
neusa,10,33,d,155205400,155205463
neusa,10,33,a,155205690,155205743
neusa,10,33,.,155206366,155206418
neusa,10,33,n,155206698,155206752
neusa,10,33,o,155207578,155207619
neusa,10,33,v,155208179,155208231
neusa,10,33,a,155208543,155208574
neusa,10,34,v,155209713,155209786
neusa,10,34,i,155210013,155210076
neusa,10,34,d,155210389,155210441
neusa,10,34,a,155210700,155210752
neusa,10,34,.,155211387,155211440
neusa,10,34,n,155211676,155211739
neusa,10,34,o,155211976,155212028
neusa,10,34,v,155212330,155212382
neusa,10,34,a,155212663,155212704
neusa,10,35,v,155213950,155214013
neusa,10,35,i,155214819,155214872
neusa,10,35,d,155215409,155215461
neusa,10,35,a,155215677,155215719
neusa,10,35,.,155216299,155216373
neusa,10,35,n,155216610,155216674
neusa,10,35,o,155216932,155216995
neusa,10,35,v,155217576,155217628
neusa,10,35,a,155217930,155217971
neusa,10,36,v,155219110,155219152
neusa,10,36,i,155219410,155219463
neusa,10,36,d,155219807,155219870
neusa,10,36,a,155220097,155220139
neusa,10,36,.,155220859,155220922
neusa,10,36,n,155221148,155221212
neusa,10,36,o,155221470,155221501
neusa,10,36,v,155221814,155221866
neusa,10,36,a,155222157,155222188
neusa,10,37,v,155223401,155223464
neusa,10,37,i,155223691,155223743
neusa,10,37,d,155224055,155224108
neusa,10,37,a,155224313,155224355
neusa,10,37,.,155225032,155225095
neusa,10,37,n,155225332,155225395
neusa,10,37,o,155225643,155225696
neusa,10,37,v,155225998,155226050
neusa,10,37,a,155226341,155226372
neusa,10,38,v,155227832,155227896
neusa,10,38,i,155228723,155228765
neusa,10,38,d,155229388,155229430
neusa,10,38,a,155229699,155229730
neusa,10,38,.,155230343,155230427
neusa,10,38,n,155230665,155230728
neusa,10,38,o,155230986,155231028
neusa,10,38,v,155231587,155231640
neusa,10,38,a,155231909,155231951
neusa,10,39,v,155233100,155233174
neusa,10,39,i,155233422,155233485
neusa,10,39,d,155234430,155234483
neusa,10,39,a,155234763,155234815
neusa,10,39,.,155235417,155235491
neusa,10,39,n,155235728,155235791
neusa,10,39,o,155236061,155236092
neusa,10,39,v,155236447,155236499
neusa,10,39,a,155236790,155236832
neusa,10,40,v,155237981,155238034
neusa,10,40,i,155238292,155238345
neusa,10,40,d,155238635,155238688
neusa,10,40,a,155238914,155238967
neusa,10,40,.,155239537,155239610
neusa,10,40,n,155239837,155239889
neusa,10,40,o,155240148,155240200
neusa,10,40,v,155240513,155240576
neusa,10,40,a,155240856,155240887
neusa,10,41,v,155242026,155242089
neusa,10,41,i,155242337,155242400
neusa,10,41,d,155242680,155242754
neusa,10,41,a,155242970,155243011
neusa,10,41,.,155245094,155245169
neusa,10,41,n,155245405,155245469
neusa,10,41,o,155245716,155245769
neusa,10,41,v,155246360,155246424
neusa,10,41,a,155246693,155246724
neusa,10,42,v,155247906,155247979
neusa,10,42,i,155248206,155248269
neusa,10,42,d,155248624,155248676
neusa,10,42,a,155248892,155248923
neusa,10,42,.,155249730,155249803
neusa,10,42,n,155250073,155250137
neusa,10,42,o,155250395,155250447
neusa,10,42,v,155250771,155250823
neusa,10,42,a,155251146,155251177
neusa,10,43,v,155258829,155258881
neusa,10,43,i,155259150,155259192
neusa,10,43,d,155259547,155259610
neusa,10,43,a,155259847,155259889
neusa,10,43,.,155260566,155260630
neusa,10,43,n,155260866,155260930
neusa,10,43,o,155261178,155261230
neusa,10,43,v,155261510,155261563
neusa,10,43,a,155261854,155261906
neusa,10,44,v,155263055,155263129
neusa,10,44,i,155263377,155263429
neusa,10,44,d,155263742,155263805
neusa,10,44,a,155264010,155264084
neusa,10,44,.,155264654,155264738
neusa,10,44,n,155264943,155265017
neusa,10,44,o,155265823,155265843
neusa,10,44,v,155266445,155266508
neusa,10,44,a,155266788,155266830
neusa,10,45,v,155268044,155268107
neusa,10,45,i,155268366,155268418
neusa,10,45,d,155268752,155268815
neusa,10,45,a,155269042,155269083
neusa,10,45,.,155269782,155269857
neusa,10,45,n,155270093,155270145
neusa,10,45,o,155270393,155270425
neusa,10,45,v,155270715,155270768
neusa,10,45,a,155271048,155271089
neusa,10,46,v,155272250,155272313
neusa,10,46,i,155272561,155272613
neusa,10,46,d,155272904,155272967
neusa,10,46,a,155273183,155273236
neusa,10,46,.,155273827,155273879
neusa,10,46,n,155274127,155274190
neusa,10,46,o,155274471,155274491
neusa,10,46,v,155274857,155274920
neusa,10,46,a,155275200,155275242
neusa,10,47,v,155276531,155276572
neusa,10,47,i,155276820,155276862
neusa,10,47,d,155277164,155277216
neusa,10,47,a,155277453,155277484
neusa,10,47,.,155278151,155278225
neusa,10,47,n,155278430,155278482
neusa,10,47,o,155278741,155278783
neusa,10,47,v,155279041,155279104
neusa,10,47,a,155279363,155279405
neusa,10,48,v,155280554,155280607
neusa,10,48,i,155280844,155280886
neusa,10,48,d,155281187,155281239
neusa,10,48,a,155281477,155281508
neusa,10,48,.,155282088,155282152
neusa,10,48,n,155282389,155282462
neusa,10,48,o,155282699,155282752
neusa,10,48,v,155283000,155283063
neusa,10,48,a,155283321,155283352
neusa,10,49,v,155284587,155284651
neusa,10,49,i,155284909,155284951
neusa,10,49,d,155285274,155285326
neusa,10,49,a,155285563,155285605
neusa,10,49,.,155286164,155286227
neusa,10,49,n,155286464,155286517
neusa,10,49,o,155286754,155286785
neusa,10,49,v,155287043,155287096
neusa,10,49,a,155287387,155287428
neusa,10,50,v,155288642,155288705
neusa,10,50,i,155288931,155288984
neusa,10,50,d,155289296,155289337
neusa,10,50,a,155289650,155289670
neusa,10,50,.,155290304,155290368
neusa,10,50,n,155290604,155290667
neusa,10,50,o,155290905,155290957
neusa,10,50,v,155291237,155291290
neusa,10,50,a,155291527,155291558
Gudo ,10,1,v,158541831,158541894
Gudo ,10,1,i,158542163,158542226
Gudo ,10,1,d,158542678,158542763
Gudo ,10,1,a,158544427,158544490
Gudo ,10,1,.,158545639,158545703
Gudo ,10,1,n,158545897,158545971
Gudo ,10,1,o,158546154,158546207
Gudo ,10,1,v,158546852,158546947
Gudo ,10,1,a,158548655,158548707
Gudo ,10,2,v,158550780,158550832
Gudo ,10,2,i,158551070,158551133
Gudo ,10,2,d,158551607,158551680
Gudo ,10,2,a,158551810,158551884
Gudo ,10,2,.,158552530,158552582
Gudo ,10,2,n,158552905,158552990
Gudo ,10,2,o,158553173,158553226
Gudo ,10,2,v,158553753,158553827
Gudo ,10,2,a,158554074,158554148
Gudo ,10,3,v,158555899,158555962
Gudo ,10,3,i,158556253,158556327
Gudo ,10,3,d,158556876,158556960
Gudo ,10,3,a,158557852,158557904
Gudo ,10,3,.,158558839,158558934
Gudo ,10,3,n,158559258,158559353
Gudo ,10,3,o,158559687,158559771
Gudo ,10,3,v,158560212,158560286
Gudo ,10,3,a,158560502,158560576
Gudo ,10,4,v,158565182,158565256
Gudo ,10,4,i,158565546,158565620
Gudo ,10,4,d,158566834,158566919
Gudo ,10,4,a,158567059,158567133
Gudo ,10,4,.,158567693,158567767
Gudo ,10,4,n,158568015,158568057
Gudo ,10,4,o,158568423,158568465
Gudo ,10,4,v,158569013,158569097
Gudo ,10,4,a,158569324,158569398
Gudo ,10,5,v,158571041,158571104
Gudo ,10,5,i,158571535,158571609
Gudo ,10,5,d,158572350,158572456
Gudo ,10,5,a,158572565,158572639
Gudo ,10,5,.,158573649,158573713
Gudo ,10,5,n,158574057,158574109
Gudo ,10,5,o,158574368,158574420
Gudo ,10,5,v,158574916,158574989
Gudo ,10,5,a,158575248,158575333
Gudo ,10,6,v,158577459,158577543
Gudo ,10,6,i,158577888,158577962
Gudo ,10,6,d,158578435,158578531
Gudo ,10,6,a,158578693,158578756
Gudo ,10,6,.,158579358,158579444
Gudo ,10,6,n,158579680,158579765
Gudo ,10,6,o,158580013,158580076
Gudo ,10,6,v,158580657,158580742
Gudo ,10,6,a,158580989,158581063
Gudo ,10,7,v,158596099,158596162
Gudo ,10,7,i,158596431,158596494
Gudo ,10,7,d,158598706,158598791
Gudo ,10,7,a,158598931,158599005
Gudo ,10,7,.,158612183,158612267
Gudo ,10,7,n,158613567,158613662
Gudo ,10,7,o,158614050,158614124
Gudo ,10,7,v,158614694,158614768
Gudo ,10,7,a,158615058,158615143
Gudo ,10,8,v,158646279,158646364
Gudo ,10,8,i,158646688,158646761
Gudo ,10,8,d,158647310,158647405
Gudo ,10,8,a,158647556,158647631
Gudo ,10,8,.,158648716,158648779
Gudo ,10,8,n,158649037,158649122
Gudo ,10,8,o,158649531,158649594
Gudo ,10,8,v,158650550,158650645
Gudo ,10,8,a,158650915,158650978
Gudo ,10,9,v,158663230,158663271
Gudo ,10,9,i,158663573,158663636
Gudo ,10,9,d,158664109,158664205
Gudo ,10,9,a,158664334,158664408
Gudo ,10,9,.,158665450,158665535
Gudo ,10,9,n,158665729,158665803
Gudo ,10,9,o,158666072,158666146
Gudo ,10,9,v,158666544,158666639
Gudo ,10,9,a,158666866,158666908
Gudo ,10,10,v,158668282,158668346
Gudo ,10,10,i,158668657,158668710
Gudo ,10,10,d,158669655,158669761
Gudo ,10,10,a,158669870,158669944
Gudo ,10,10,.,158670889,158670974
Gudo ,10,10,n,158671179,158671242
Gudo ,10,10,o,158671501,158671585
Gudo ,10,10,v,158672144,158672207
Gudo ,10,10,a,158672519,158672572
Gudo ,10,11,v,158673968,158674042
Gudo ,10,11,i,158674365,158674449
Gudo ,10,11,d,158674837,158674932
Gudo ,10,11,a,158675072,158675146
Gudo ,10,11,.,158675695,158675779
Gudo ,10,11,n,158677336,158677421
Gudo ,10,11,o,158677872,158677925
Gudo ,10,11,v,158678409,158678472
Gudo ,10,11,a,158678795,158678858
Gudo ,10,12,v,158680189,158680252
Gudo ,10,12,i,158680576,158680660
Gudo ,10,12,d,158681037,158681132
Gudo ,10,12,a,158681305,158681368
Gudo ,10,12,.,158681906,158681980
Gudo ,10,12,n,158682174,158682248
Gudo ,10,12,o,158682496,158682559
Gudo ,10,12,v,158683011,158683074
Gudo ,10,12,a,158683332,158683385
Gudo ,10,13,v,158684791,158684844
Gudo ,10,13,i,158685349,158685391
Gudo ,10,13,d,158685854,158685938
Gudo ,10,13,a,158686068,158686121
Gudo ,10,13,.,158686733,158686796
Gudo ,10,13,n,158687034,158687107
Gudo ,10,13,o,158687345,158687408
Gudo ,10,13,v,158687838,158687933
Gudo ,10,13,a,158688106,158688159
Gudo ,10,14,v,158691003,158691066
Gudo ,10,14,i,158691454,158691527
Gudo ,10,14,d,158692108,158692203
Gudo ,10,14,a,158692344,158692428
Gudo ,10,14,.,158692977,158693040
Gudo ,10,14,n,158693406,158693479
Gudo ,10,14,o,158693749,158693801
Gudo ,10,14,v,158694167,158694273
Gudo ,10,14,a,158694543,158694563
Gudo ,10,15,v,158696495,158696569
Gudo ,10,15,i,158696946,158697009
Gudo ,10,15,d,158697525,158697620
Gudo ,10,15,a,158697771,158697824
Gudo ,10,15,.,158698694,158698779
Gudo ,10,15,n,158699005,158699079
Gudo ,10,15,o,158699381,158699444
Gudo ,10,15,v,158699949,158700034
Gudo ,10,15,a,158700271,158700313
Gudo ,10,16,v,158702384,158702458
Gudo ,10,16,i,158702770,158702844
Gudo ,10,16,d,158703285,158703359
Gudo ,10,16,a,158703510,158703563
Gudo ,10,16,.,158704143,158704218
Gudo ,10,16,n,158704519,158704593
Gudo ,10,16,o,158704970,158705033
Gudo ,10,16,v,158705484,158705526
Gudo ,10,16,a,158705806,158705869
Gudo ,10,17,v,158707255,158707329
Gudo ,10,17,i,158707663,158707747
Gudo ,10,17,d,158708306,158708391
Gudo ,10,17,a,158708553,158708616
Gudo ,10,17,.,158709240,158709324
Gudo ,10,17,n,158709540,158709603
Gudo ,10,17,o,158709851,158709882
Gudo ,10,17,v,158710345,158710419
Gudo ,10,17,a,158710656,158710708
Gudo ,10,18,v,158711836,158711910
Gudo ,10,18,i,158712319,158712392
Gudo ,10,18,d,158712855,158712929
Gudo ,10,18,a,158713112,158713175
Gudo ,10,18,.,158713649,158713734
Gudo ,10,18,n,158713907,158713981
Gudo ,10,18,o,158714250,158714292
Gudo ,10,18,v,158714883,158714946
Gudo ,10,18,a,158715194,158715278
Gudo ,10,19,v,158764493,158764546
Gudo ,10,19,i,158764815,158764900
Gudo ,10,19,d,158765126,158765179
Gudo ,10,19,a,158765973,158766036
Gudo ,10,19,.,158766263,158766369
Gudo ,10,19,n,158766509,158766605
Gudo ,10,19,o,158766777,158766841
Gudo ,10,19,v,158767228,158767302
Gudo ,10,19,a,158767378,158767452
Gudo ,10,20,v,158768773,158768836
Gudo ,10,20,i,158769094,158769147
Gudo ,10,20,d,158769394,158769447
Gudo ,10,20,a,158770263,158770326
Gudo ,10,20,.,158770553,158770659
Gudo ,10,20,n,158770821,158770906
Gudo ,10,20,o,158771078,158771153
Gudo ,10,20,v,158771540,158771603
Gudo ,10,20,a,158771743,158771807
Gudo ,10,21,v,158772935,158772998
Gudo ,10,21,i,158773235,158773309
Gudo ,10,21,d,158773514,158773588
Gudo ,10,21,a,158773771,158773856
Gudo ,10,21,.,158774232,158774328
Gudo ,10,21,n,158774490,158774574
Gudo ,10,21,o,158774747,158774810
Gudo ,10,21,v,158775176,158775229
Gudo ,10,21,a,158775326,158775368
Gudo ,10,22,v,158776593,158776677
Gudo ,10,22,i,158776893,158776977
Gudo ,10,22,d,158777150,158777246
Gudo ,10,22,a,158778180,158778265
Gudo ,10,22,.,158778437,158778500
Gudo ,10,22,n,158778706,158778779
Gudo ,10,22,o,158778984,158779048
Gudo ,10,22,v,158779414,158779477
Gudo ,10,22,a,158780389,158780421
Gudo ,10,23,v,158782052,158782115
Gudo ,10,23,i,158782352,158782426
Gudo ,10,23,d,158782664,158782737
Gudo ,10,23,a,158783071,158783156
Gudo ,10,23,.,158783404,158783490
Gudo ,10,23,n,158783683,158783757
Gudo ,10,23,o,158783972,158784025
Gudo ,10,23,v,158784380,158784465
Gudo ,10,23,a,158785495,158785570
Gudo ,10,24,v,158789872,158789924
Gudo ,10,24,i,158790172,158790289
Gudo ,10,24,d,158790644,158790739
Gudo ,10,24,a,158791556,158791630
Gudo ,10,24,.,158791921,158791994
Gudo ,10,24,n,158792221,158792284
Gudo ,10,24,o,158792575,158792649
Gudo ,10,24,v,158793025,158793099
Gudo ,10,24,a,158793937,158794010
Gudo ,10,25,v,158795771,158795844
Gudo ,10,25,i,158796060,158796144
Gudo ,10,25,d,158796285,158796348
Gudo ,10,25,a,158796521,158796616
Gudo ,10,25,.,158797369,158797443
Gudo ,10,25,n,158797658,158797732
Gudo ,10,25,o,158797937,158797990
Gudo ,10,25,v,158798334,158798398
Gudo ,10,25,a,158798516,158798558
Gudo ,10,26,v,158799986,158800049
Gudo ,10,26,i,158800264,158800360
Gudo ,10,26,d,158800511,158800585
Gudo ,10,26,a,158800822,158800896
Gudo ,10,26,.,158801294,158801379
Gudo ,10,26,n,158801551,158801625
Gudo ,10,26,o,158801840,158801893
Gudo ,10,26,v,158802280,158802343
Gudo ,10,26,a,158802473,158802547
Gudo ,10,27,v,158803804,158803867
Gudo ,10,27,i,158804844,158804896
Gudo ,10,27,d,158805144,158805218
Gudo ,10,27,a,158806217,158806280
Gudo ,10,27,.,158806528,158806623
Gudo ,10,27,n,158806935,158807030
Gudo ,10,27,o,158807289,158807384
Gudo ,10,27,v,158807697,158807781
Gudo ,10,27,a,158807911,158807974
Gudo ,10,28,v,158810561,158810635
Gudo ,10,28,i,158810871,158810956
Gudo ,10,28,d,158811140,158811192
Gudo ,10,28,a,158812438,158812533
Gudo ,10,28,.,158813414,158813530
Gudo ,10,28,n,158813907,158813981
Gudo ,10,28,o,158814969,158815075
Gudo ,10,28,v,158815773,158815847
Gudo ,10,28,a,158816030,158816094
Gudo ,10,29,v,158831378,158831430
Gudo ,10,29,i,158831678,158831752
Gudo ,10,29,d,158831978,158832031
Gudo ,10,29,a,158832246,158832331
Gudo ,10,29,.,158832708,158832772
Gudo ,10,29,n,158833051,158833093
Gudo ,10,29,o,158833362,158833425
Gudo ,10,29,v,158833813,158833865
Gudo ,10,29,a,158834005,158834058
Gudo ,10,30,v,158842029,158842102
Gudo ,10,30,i,158842446,158842553
Gudo ,10,30,d,158842876,158842960
Gudo ,10,30,a,158843154,158843239
Gudo ,10,30,.,158844388,158844462
Gudo ,10,30,n,158844752,158844826
Gudo ,10,30,o,158845052,158845115
Gudo ,10,30,v,158845503,158845577
Gudo ,10,30,a,158845685,158845727
Gudo ,10,31,v,158847434,158847497
Gudo ,10,31,i,158847766,158847839
Gudo ,10,31,d,158848098,158848162
Gudo ,10,31,a,158848398,158848494
Gudo ,10,31,.,158850425,158850489
Gudo ,10,31,n,158850854,158850917
Gudo ,10,31,o,158851186,158851249
Gudo ,10,31,v,158851658,158851721
Gudo ,10,31,a,158851883,158851957
Gudo ,10,32,v,158854082,158854134
Gudo ,10,32,i,158854490,158854563
Gudo ,10,32,d,158854801,158854842
Gudo ,10,32,a,158855025,158855121
Gudo ,10,32,.,158855884,158855968
Gudo ,10,32,n,158856216,158856290
Gudo ,10,32,o,158856484,158856547
Gudo ,10,32,v,158856902,158856965
Gudo ,10,32,a,158857116,158857158
Gudo ,10,33,v,158858543,158858607
Gudo ,10,33,i,158858897,158858971
Gudo ,10,33,d,158859154,158859218
Gudo ,10,33,a,158859401,158859475
Gudo ,10,33,.,158859862,158859936
Gudo ,10,33,n,158860152,158860226
Gudo ,10,33,o,158860409,158860494
Gudo ,10,33,v,158860817,158860891
Gudo ,10,33,a,158861814,158861898
Gudo ,10,34,v,158863540,158863614
Gudo ,10,34,i,158863916,158863989
Gudo ,10,34,d,158864205,158864290
Gudo ,10,34,a,158864473,158864547
Gudo ,10,34,.,158865288,158865363
Gudo ,10,34,n,158865567,158865641
Gudo ,10,34,o,158865824,158865877
Gudo ,10,34,v,158866328,158866391
Gudo ,10,34,a,158866510,158866552
Gudo ,10,35,v,158868183,158868258
Gudo ,10,35,i,158868472,158868546
Gudo ,10,35,d,158868719,158868761
Gudo ,10,35,a,158868944,158868975
Gudo ,10,35,.,158870210,158870294
Gudo ,10,35,n,158870628,158870692
Gudo ,10,35,o,158870928,158870991
Gudo ,10,35,v,158871303,158871356
Gudo ,10,35,a,158871518,158871538
Gudo ,10,36,v,158872848,158872900
Gudo ,10,36,i,158873191,158873275
Gudo ,10,36,d,158873426,158873490
Gudo ,10,36,a,158873662,158873758
Gudo ,10,36,.,158874413,158874499
Gudo ,10,36,n,158874756,158874830
Gudo ,10,36,o,158875024,158875077
Gudo ,10,36,v,158875367,158875420
Gudo ,10,36,a,158875560,158875592
Gudo ,10,37,v,158877073,158877136
Gudo ,10,37,i,158877459,158877511
Gudo ,10,37,d,158877727,158877811
Gudo ,10,37,a,158878628,158878701
Gudo ,10,37,.,158878949,158879012
Gudo ,10,37,n,158879293,158879367
Gudo ,10,37,o,158879550,158879624
Gudo ,10,37,v,158879947,158880010
Gudo ,10,37,a,158880129,158880192
Gudo ,10,38,v,158881449,158881512
Gudo ,10,38,i,158881738,158881812
Gudo ,10,38,d,158881995,158882048
Gudo ,10,38,a,158882821,158882884
Gudo ,10,38,.,158883143,158883217
Gudo ,10,38,n,158883422,158883485
Gudo ,10,38,o,158883668,158883710
Gudo ,10,38,v,158884022,158884075
Gudo ,10,38,a,158884827,158884890
Gudo ,10,39,v,158886178,158886231
Gudo ,10,39,i,158886521,158886606
Gudo ,10,39,d,158886853,158886895
Gudo ,10,39,a,158887132,158887217
Gudo ,10,39,.,158887819,158887903
Gudo ,10,39,n,158888226,158888321
Gudo ,10,39,o,158888483,158888546
Gudo ,10,39,v,158888870,158888933
Gudo ,10,39,a,158890157,158890209
Gudo ,10,40,v,158891508,158891571
Gudo ,10,40,i,158891776,158891872
Gudo ,10,40,d,158892023,158892075
Gudo ,10,40,a,158892291,158892375
Gudo ,10,40,.,158892860,158892933
Gudo ,10,40,n,158893127,158893191
Gudo ,10,40,o,158893352,158893437
Gudo ,10,40,v,158893749,158893823
Gudo ,10,40,a,158893975,158894027
Gudo ,10,41,v,158895519,158895572
Gudo ,10,41,i,158895820,158895883
Gudo ,10,41,d,158897160,158897223
Gudo ,10,41,a,158897557,158897620
Gudo ,10,41,.,158898200,158898274
Gudo ,10,41,n,158898522,158898607
Gudo ,10,41,o,158898790,158898864
Gudo ,10,41,v,158899165,158899239
Gudo ,10,41,a,158899347,158899410
Gudo ,10,42,v,158900677,158900741
Gudo ,10,42,i,158900978,158901041
Gudo ,10,42,d,158901235,158901277
Gudo ,10,42,a,158901514,158901599
Gudo ,10,42,.,158901868,158901943
Gudo ,10,42,n,158902179,158902253
Gudo ,10,42,o,158902425,158902489
Gudo ,10,42,v,158902801,158902886
Gudo ,10,42,a,158902983,158903047
Gudo ,10,43,v,158904078,158904130
Gudo ,10,43,i,158904367,158904452
Gudo ,10,43,d,158904582,158904656
Gudo ,10,43,a,158904839,158904924
Gudo ,10,43,.,158905515,158905621
Gudo ,10,43,n,158905901,158905953
Gudo ,10,43,o,158906136,158906200
Gudo ,10,43,v,158906501,158906565
Gudo ,10,43,a,158908067,158908152
Gudo ,10,44,v,158909644,158909718
Gudo ,10,44,i,158909944,158910028
Gudo ,10,44,d,158910180,158910254
Gudo ,10,44,a,158910480,158910543
Gudo ,10,44,.,158910791,158910866
Gudo ,10,44,n,158911059,158911154
Gudo ,10,44,o,158911306,158911390
Gudo ,10,44,v,158911670,158911733
Gudo ,10,44,a,158911874,158911926
Gudo ,10,45,v,158913504,158913556
Gudo ,10,45,i,158913794,158913857
Gudo ,10,45,d,158914029,158914082
Gudo ,10,45,a,158914845,158914908
Gudo ,10,45,.,158915145,158915231
Gudo ,10,45,n,158915424,158915498
Gudo ,10,45,o,158915724,158915745
Gudo ,10,45,v,158916217,158916281
Gudo ,10,45,a,158916539,158916613
Gudo ,10,46,v,158918009,158918083
Gudo ,10,46,i,158918363,158918447
Gudo ,10,46,d,158918663,158918715
Gudo ,10,46,a,158918920,158919005
Gudo ,10,46,.,158919275,158919370
Gudo ,10,46,n,158919660,158919745
Gudo ,10,46,o,158919918,158919981
Gudo ,10,46,v,158920272,158920345
Gudo ,10,46,a,158920497,158920517
Gudo ,10,47,v,158921666,158921729
Gudo ,10,47,i,158921977,158922062
Gudo ,10,47,d,158922235,158922287
Gudo ,10,47,a,158923093,158923156
Gudo ,10,47,.,158923393,158923478
Gudo ,10,47,n,158923661,158923757
Gudo ,10,47,o,158923908,158923993
Gudo ,10,47,v,158924251,158924337
Gudo ,10,47,a,158924476,158924529
Gudo ,10,48,v,158925571,158925634
Gudo ,10,48,i,158925978,158926052
Gudo ,10,48,d,158926278,158926310
Gudo ,10,48,a,158927179,158927221
Gudo ,10,48,.,158927458,158927511
Gudo ,10,48,n,158927737,158927789
Gudo ,10,48,o,158927983,158928047
Gudo ,10,48,v,158928359,158928433
Gudo ,10,48,a,158928541,158928626
Gudo ,10,49,v,158929507,158929559
Gudo ,10,49,i,158929871,158929924
Gudo ,10,49,d,158930172,158930267
Gudo ,10,49,a,158930997,158931082
Gudo ,10,49,.,158931266,158931382
Gudo ,10,49,n,158931534,158931597
Gudo ,10,49,o,158931791,158931865
Gudo ,10,49,v,158932263,158932358
Gudo ,10,49,a,158932445,158932509
Gudo ,10,50,v,158933690,158933742
Gudo ,10,50,i,158934666,158934750
Gudo ,10,50,d,158934987,158935072
Gudo ,10,50,a,158935952,158936048
Gudo ,10,50,.,158936253,158936339
Gudo ,10,50,n,158936628,158936691
Gudo ,10,50,o,158936897,158936960
Gudo ,10,50,v,158937336,158937431
Gudo ,10,50,a,158938634,158938740
moda,10,1,v,215395679,215395764
moda,10,1,i,215397310,215397405
moda,10,1,d,215397921,215397995
moda,10,1,a,215398243,215398338
moda,10,1,.,215398994,215399089
moda,10,1,n,215399380,215399455
moda,10,1,o,215399799,215399873
moda,10,1,v,215400657,215400731
moda,10,1,a,215401022,215401117
moda,10,2,v,215403983,215404057
moda,10,2,i,215404348,215404411
moda,10,2,d,215404734,215404808
moda,10,2,a,215404948,215405023
moda,10,2,.,215405764,215405850
moda,10,2,n,215406129,215406203
moda,10,2,o,215406504,215406600
moda,10,2,v,215406933,215407029
moda,10,2,a,215407234,215407308
moda,10,3,v,215408522,215408606
moda,10,3,i,215408897,215408960
moda,10,3,d,215409252,215409315
moda,10,3,a,215409487,215409551
moda,10,3,.,215410142,215410227
moda,10,3,n,215410507,215410591
moda,10,3,o,215410829,215410913
moda,10,3,v,215411183,215411278
moda,10,3,a,215411387,215411439
moda,10,4,v,215412643,215412717
moda,10,4,i,215413008,215413071
moda,10,4,d,215413340,215413403
moda,10,4,a,215413533,215413629
moda,10,4,.,215413909,215413993
moda,10,4,n,215414317,215414380
moda,10,4,o,215414671,215414745
moda,10,4,v,215415025,215415120
moda,10,4,a,215415196,215415270
moda,10,5,v,215416302,215416376
moda,10,5,i,215416678,215416741
moda,10,5,d,215417021,215417084
moda,10,5,a,215417214,215417278
moda,10,5,.,215417569,215417642
moda,10,5,n,215417880,215417964
moda,10,5,o,215418212,215418286
moda,10,5,v,215418545,215418608
moda,10,5,a,215418716,215418791
moda,10,6,v,215425393,215425477
moda,10,6,i,215425779,215425852
moda,10,6,d,215426111,215426174
moda,10,6,a,215426282,215426346
moda,10,6,.,215426894,215427001
moda,10,6,n,215427281,215427345
moda,10,6,o,215427678,215427753
moda,10,6,v,215428001,215428085
moda,10,6,a,215428172,215428225
moda,10,7,v,215429385,215429470
moda,10,7,i,215429761,215429824
moda,10,7,d,215430093,215430146
moda,10,7,a,215430286,215430360
moda,10,7,.,215430651,215430736
moda,10,7,n,215430994,215431068
moda,10,7,o,215431424,215431498
moda,10,7,v,215431745,215431798
moda,10,7,a,215432067,215432131
moda,10,8,v,215433345,215433419
moda,10,8,i,215433742,215433794
